    0.27150E+03    0.14447E+03    0.33800E+02    0.15289E+01
   -0.53274E+03    0.22416E+02    0.36536E+02    0.15627E+01
    0.26685E+03    0.15866E+03    0.34111E+02    0.15329E+01
    0.13089E+03    0.71801E+02    0.55124E+02    0.17413E+01
   -0.42609E+03   -0.16566E+03    0.37030E+02    0.15686E+01
    0.16489E+03    0.71225E+02    0.52133E+02    0.17171E+01
    0.21409E+03    0.77718E+02    0.43575E+02    0.16392E+01
    0.22350E+03    0.87573E+02    0.41976E+02    0.16230E+01
   -0.27936E+02    0.17512E+03    0.25134E+02    0.14003E+01
    0.13798E+03    0.87592E+02    0.59658E+02    0.17757E+01
   -0.15958E+02    0.17688E+03    0.24934E+02    0.13968E+01
   -0.44005E+02    0.15445E+03    0.28441E+02    0.14539E+01
   -0.21663E+02    0.17266E+03    0.25427E+02    0.14053E+01
    0.28112E+03   -0.16383E+03    0.39980E+02    0.16018E+01
   -0.30680E+02    0.16571E+03    0.26639E+02    0.14255E+01
    0.52891E+03   -0.14145E+03    0.38768E+02    0.15885E+01
    0.28073E+03    0.14462E+03    0.34784E+02    0.15414E+01
   -0.63094E+02    0.16521E+03    0.28502E+02    0.14549E+01
    0.39822E+02    0.59468E+02    0.46502E+02    0.16675E+01
   -0.68072E+03   -0.18785E+02    0.36780E+02    0.15656E+01
    0.11549E+04   -0.11194E+03    0.38576E+02    0.15863E+01
    0.29971E+03    0.12258E+03    0.36070E+02    0.15571E+01
   -0.49406E+03    0.81325E+02    0.36377E+02    0.15608E+01
    0.40660E+03   -0.52533E+03    0.38919E+02    0.15902E+01
    0.90198E+02    0.75202E+02    0.56054E+02    0.17486E+01
    0.24375E+03    0.11832E+01    0.41508E+02    0.16181E+01
   -0.43736E+02    0.17342E+03    0.26319E+02    0.14203E+01
    0.95895E+02    0.66567E+02    0.53990E+02    0.17323E+01
    0.26047E+03    0.16356E+03    0.34341E+02    0.15358E+01
    0.65410E+02    0.95302E+02    0.57208E+02    0.17575E+01
   -0.43195E+03   -0.27041E+03    0.37271E+02    0.15714E+01
    0.86412E+03   -0.63945E+03    0.38719E+02    0.15879E+01
   -0.24568E+02    0.13141E+03    0.33184E+02    0.15209E+01
    0.51064E+03   -0.33463E+03    0.38913E+02    0.15901E+01
    0.19562E+03    0.91906E+02    0.48578E+02    0.16864E+01
    0.27613E+03    0.15713E+03    0.34855E+02    0.15423E+01
    0.30465E+03    0.16788E+03    0.35821E+02    0.15541E+01
    0.14252E+03    0.82051E+02    0.57240E+02    0.17577E+01
   -0.37388E+02    0.15295E+03    0.28583E+02    0.14561E+01
    0.15031E+03    0.66576E+02    0.52907E+02    0.17235E+01
    0.23440E+03    0.89127E+02    0.40167E+02    0.16039E+01
    0.19899E+03   -0.31586E+02    0.42452E+02    0.16279E+01
   -0.20309E+03   -0.11096E+03    0.37292E+02    0.15716E+01
    0.23579E+03    0.84222E+02    0.40192E+02    0.16041E+01
    0.26670E+03    0.28081E+02    0.40102E+02    0.16032E+01
    0.28046E+03    0.15013E+03    0.34848E+02    0.15422E+01
   -0.26229E+02    0.16439E+03    0.26930E+02    0.14302E+01
    0.26664E+03    0.16136E+03    0.34677E+02    0.15400E+01
   -0.18928E+02    0.17168E+03    0.25736E+02    0.14105E+01
    0.25295E+03   -0.26206E+02    0.41020E+02    0.16130E+01
   -0.29501E+02    0.12660E+03    0.33200E+02    0.15211E+01
   -0.40279E+02    0.88330E+02    0.35971E+02    0.15560E+01
    0.27209E+03    0.15151E+03    0.34051E+02    0.15321E+01
    0.59652E+03   -0.18054E+03    0.38722E+02    0.15880E+01
    0.25882E+03    0.17124E+03    0.37334E+02    0.15721E+01
    0.36817E+03   -0.26858E+03    0.39355E+02    0.15950E+01
   -0.61166E+02    0.17128E+03    0.27946E+02    0.14463E+01
    0.98719E+03   -0.62791E+03    0.38681E+02    0.15875E+01
    0.39023E+03    0.13512E+03    0.37236E+02    0.15710E+01
    0.24152E+03   -0.19439E+03    0.40094E+02    0.16031E+01
    0.44442E+03   -0.26904E+03    0.39074E+02    0.15919E+01
    0.27538E+03    0.13562E+03    0.34508E+02    0.15379E+01
    0.49173E+02    0.95205E+02    0.52690E+02    0.17217E+01
   -0.16612E+02    0.18130E+03    0.24333E+02    0.13862E+01
    0.13218E+03    0.88072E+02    0.60680E+02    0.17830E+01
    0.14089E+03    0.73602E+02    0.55035E+02    0.17406E+01
   -0.99196E+03   -0.12269E+03    0.36986E+02    0.15680E+01
   -0.56249E+02    0.13560E+03    0.30824E+02    0.14889E+01
   -0.94316E+02   -0.10454E+03    0.38430E+02    0.15847E+01
    0.24106E+03    0.84059E+02    0.39609E+02    0.15978E+01
   -0.73000E+02    0.14000E+03    0.30700E+02    0.14871E+01
    0.12468E+03    0.78441E+02    0.57819E+02    0.17621E+01
   -0.13982E+02    0.17918E+03    0.24734E+02    0.13933E+01
    0.71278E+03   -0.44508E+03    0.38754E+02    0.15883E+01
   -0.14473E+02    0.17631E+03    0.25227E+02    0.14019E+01
    0.27071E+03    0.14844E+03    0.33687E+02    0.15275E+01
    0.26966E+03    0.15713E+03    0.34257E+02    0.15347E+01
    0.24753E+03    0.55302E+02    0.40476E+02    0.16072E+01
    0.26182E+03    0.15967E+03    0.33175E+02    0.15208E+01
    0.27602E+03    0.10095E+03    0.36621E+02    0.15637E+01
   -0.43242E+03   -0.52316E+03    0.37628E+02    0.15755E+01
   -0.20188E+02    0.12838E+03    0.34169E+02    0.15336E+01
   -0.80917E+02    0.13256E+03    0.31547E+02    0.14990E+01
    0.27563E+03    0.14192E+03    0.34365E+02    0.15361E+01
   -0.83045E+03   -0.73230E+03    0.37321E+02    0.15719E+01
    0.29234E+03    0.14499E+03    0.35373E+02    0.15487E+01
    0.26441E+03    0.15729E+03    0.33332E+02    0.15229E+01
   -0.28201E+02    0.15673E+03    0.28309E+02    0.14519E+01
    0.18669E+03    0.89633E+02    0.50501E+02    0.17033E+01
    0.36338E+03   -0.53162E+02    0.39137E+02    0.15926E+01
    0.20575E+03    0.77738E+02    0.45289E+02    0.16560E+01
    0.29935E+03    0.16538E+03    0.35702E+02    0.15527E+01
    0.10733E+04   -0.40475E+03    0.38634E+02    0.15870E+01
   -0.29491E+02    0.97856E+02    0.36055E+02    0.15570E+01
   -0.17545E+02    0.17562E+03    0.25037E+02    0.13986E+01
    0.28734E+03    0.29476E+02    0.39361E+02    0.15951E+01
   -0.15237E+02    0.17320E+03    0.25785E+02    0.14114E+01
    0.21803E+03    0.85541E+02    0.43061E+02    0.16341E+01
    0.27206E+03    0.16196E+03    0.35140E+02    0.15458E+01
   -0.20159E+02    0.16666E+03    0.26806E+02    0.14282E+01
    0.26364E+03    0.88112E+02    0.37709E+02    0.15764E+01
   -0.24309E+02    0.17073E+03    0.25764E+02    0.14110E+01
    0.20393E+03    0.54154E+02    0.44182E+02    0.16452E+01
    0.29121E+03    0.15116E+03    0.35351E+02    0.15484E+01
   -0.34624E+02    0.16254E+03    0.27164E+02    0.14340E+01
    0.18131E+03    0.13553E+02    0.44562E+02    0.16490E+01
   -0.49900E+02    0.14977E+03    0.29167E+02    0.14649E+01
    0.60180E+03   -0.11599E+02    0.38442E+02    0.15848E+01
   -0.20322E+03    0.38989E+02    0.35636E+02    0.15519E+01
   -0.31242E+02    0.16985E+03    0.25996E+02    0.14149E+01
    0.16529E+03    0.11190E+02    0.45494E+02    0.16579E+01
   -0.45465E+02    0.16140E+03    0.27733E+02    0.14430E+01
    0.26157E+03    0.15398E+03    0.32147E+02    0.15071E+01
    0.12187E+03   -0.55857E+01    0.45300E+02    0.16561E+01
    0.18209E+03    0.75759E+02    0.48851E+02    0.16889E+01
    0.17566E+03    0.58493E+02    0.47990E+02    0.16811E+01
   -0.12797E+03   -0.10520E+03    0.37865E+02    0.15782E+01
   -0.52773E+03   -0.32707E+03    0.37259E+02    0.15712E+01
   -0.10204E+03    0.13721E+03    0.31887E+02    0.15036E+01
   -0.30233E+03    0.16646E+03    0.35348E+02    0.15484E+01
    0.62536E+03    0.14790E+03    0.38261E+02    0.15828E+01
    0.25824E+03    0.17097E+03    0.37435E+02    0.15733E+01
    0.10764E+03    0.68205E+02    0.54717E+02    0.17381E+01
    0.26390E+03    0.16433E+03    0.35287E+02    0.15476E+01
   -0.24688E+03   -0.11477E+03    0.37065E+02    0.15690E+01
   -0.33811E+03   -0.47741E+03    0.37804E+02    0.15775E+01
    0.44552E+03    0.15755E+03    0.37657E+02    0.15758E+01
    0.19879E+03    0.89557E+02    0.47425E+02    0.16760E+01
   -0.95060E+03   -0.67203E+03    0.37246E+02    0.15711E+01
    0.26077E+03    0.15191E+03    0.31757E+02    0.15018E+01
   -0.41541E+02    0.13985E+03    0.30513E+02    0.14845E+01
    0.23322E+03    0.48818E+02    0.41646E+02    0.16196E+01
    0.62204E+03   -0.52285E+03    0.38810E+02    0.15889E+01
    0.15704E+02    0.85047E+02    0.43469E+02    0.16382E+01
   -0.18390E+03    0.14045E+02    0.36111E+02    0.15576E+01
    0.10545E+04   -0.31024E+02    0.38555E+02    0.15861E+01
    0.27651E+03    0.16414E+03    0.35481E+02    0.15500E+01
   -0.30141E+02    0.18176E+03    0.24750E+02    0.13936E+01
    0.28646E+03    0.14144E+03    0.35133E+02    0.15457E+01
   -0.39212E+02    0.12594E+02    0.39128E+02    0.15925E+01
    0.29450E+02    0.55413E+02    0.44719E+02    0.16505E+01
    0.37322E+03    0.13101E+03    0.37080E+02    0.15691E+01
   -0.67997E+03   -0.11065E+03    0.36886E+02    0.15669E+01
    0.19434E+03    0.62949E+02    0.45954E+02    0.16623E+01
    0.27073E+03    0.13378E+03    0.34133E+02    0.15332E+01
    0.28580E+03    0.16126E+03    0.35423E+02    0.15493E+01
    0.93507E+02    0.82765E+02    0.58567E+02    0.17677E+01
   -0.39811E+03    0.54775E+02    0.36212E+02    0.15589E+01
    0.34838E+03    0.14216E+03    0.36691E+02    0.15646E+01
   -0.13460E+02    0.17715E+03    0.25213E+02    0.14016E+01
    0.31305E+03   -0.47791E+03    0.39023E+02    0.15913E+01
    0.24779E+02    0.92945E+02    0.45298E+02    0.16561E+01
    0.50795E+03   -0.45613E+03    0.38880E+02    0.15897E+01
   -0.60388E+03   -0.15991E+03    0.36948E+02    0.15676E+01
   -0.10119E+02   -0.75403E+03    0.38491E+02    0.15854E+01
   -0.21674E+02    0.17526E+03    0.24945E+02    0.13970E+01
    0.40660E+03   -0.67056E+03    0.38858E+02    0.15895E+01
    0.28992E+03    0.16230E+03    0.35530E+02    0.15506E+01
    0.51288E+02    0.55005E+02    0.47715E+02    0.16787E+01
   -0.28948E+03   -0.16205E+03    0.37190E+02    0.15704E+01
    0.36158E+03    0.14507E+03    0.36868E+02    0.15667E+01
    0.26236E+03    0.15808E+03    0.32930E+02    0.15176E+01
    0.26802E+03    0.14289E+03    0.33345E+02    0.15230E+01
    0.30830E+03    0.93703E+02    0.37184E+02    0.15704E+01
   -0.53808E+02    0.92182E+02    0.35146E+02    0.15459E+01
   -0.12156E+02    0.11604E+03    0.36889E+02    0.15669E+01
   -0.52180E+02   -0.40524E+03    0.38591E+02    0.15865E+01
    0.51524E+02   -0.28785E+03    0.39435E+02    0.15959E+01
    0.26480E+03    0.16570E+03    0.35723E+02    0.15529E+01
    0.71851E+02    0.64925E+02    0.51329E+02    0.17104E+01
   -0.17696E+02    0.18077E+03    0.24326E+02    0.13861E+01
   -0.16266E+02    0.17851E+03    0.24637E+02    0.13916E+01
   -0.26533E+02    0.15244E+03    0.29214E+02    0.14656E+01
    0.95893E+03   -0.51493E+02    0.38547E+02    0.15860E+01
   -0.43337E+03   -0.66493E+03    0.37679E+02    0.15761E+01
    0.21949E+03    0.58284E+02    0.42732E+02    0.16308E+01
   -0.37045E+01   -0.98087E+02    0.40226E+02    0.16045E+01
    0.12523E+04   -0.58930E+02    0.38574E+02    0.15863E+01
   -0.34531E+02    0.14794E+03    0.29484E+02    0.14696E+01
    0.34239E+03    0.13151E+03    0.36705E+02    0.15647E+01
   -0.97228E+03   -0.54275E+03    0.37196E+02    0.15705E+01
   -0.10962E+04    0.11971E+03    0.36932E+02    0.15674E+01
    0.84618E+02   -0.66661E+03    0.38645E+02    0.15871E+01
   -0.87584E+02    0.10657E+03    0.33484E+02    0.15248E+01
   -0.10182E+03   -0.66580E+03    0.38340E+02    0.15836E+01
    0.11822E+04   -0.43306E+03    0.38624E+02    0.15869E+01
   -0.71359E+01    0.10843E+03    0.38460E+02    0.15850E+01
   -0.13547E+03    0.68201E+02    0.34922E+02    0.15431E+01
    0.26001E+03    0.15537E+03    0.31753E+02    0.15018E+01
   -0.95460E+02    0.17442E+03    0.30422E+02    0.14832E+01
   -0.86241E+02    0.16537E+02    0.37408E+02    0.15730E+01
    0.26696E+03    0.10666E+03    0.36195E+02    0.15586E+01
   -0.12726E+02    0.13422E+03    0.34665E+02    0.15399E+01
   -0.48015E+03   -0.31167E+02    0.36595E+02    0.15634E+01
    0.98669E+02    0.85425E+02    0.60229E+02    0.17798E+01
   -0.63936E+03    0.11257E+03    0.36605E+02    0.15635E+01
   -0.90158E+03   -0.44888E+03    0.37165E+02    0.15701E+01
   -0.32766E+02   -0.10040E+03    0.39420E+02    0.15957E+01
    0.22736E+03    0.85649E+02    0.41124E+02    0.16141E+01
   -0.64652E+02    0.84083E+02    0.35388E+02    0.15489E+01
    0.60558E+03   -0.28431E+03    0.38789E+02    0.15887E+01
    0.27384E+03    0.16354E+03    0.35424E+02    0.15493E+01
    0.30068E+03    0.11373E+03    0.36441E+02    0.15616E+01
    0.68213E+02    0.91673E+02    0.56835E+02    0.17546E+01
   -0.43223E+03    0.87065E+02    0.36233E+02    0.15591E+01
   -0.53544E+03   -0.45032E+03    0.37405E+02    0.15729E+01
    0.42569E+03    0.14799E+03    0.37509E+02    0.15741E+01
    0.54839E+03   -0.25128E+02    0.38477E+02    0.15852E+01
   -0.52392E+02    0.17942E+03    0.26770E+02    0.14276E+01
   -0.14644E+02    0.17181E+03    0.26354E+02    0.14208E+01
    0.40729E+03   -0.93623E+01    0.38555E+02    0.15861E+01
    0.58413E+03    0.13005E+03    0.38188E+02    0.15819E+01
    0.73164E+02    0.93805E+02    0.58427E+02    0.17666E+01
    0.24041E+02    0.86766E+02    0.45047E+02    0.16537E+01
    0.73021E+02    0.87141E+01    0.45696E+02    0.16599E+01
   -0.11408E+02    0.15378E+03    0.31830E+02    0.15028E+01
    0.27190E+03    0.16712E+03    0.35814E+02    0.15541E+01
    0.43894E+03    0.76171E+01    0.38374E+02    0.15840E+01
    0.10475E+03    0.94292E+02    0.63834E+02    0.18051E+01
   -0.53621E+02    0.17006E+03    0.27511E+02    0.14395E+01
    0.51101E+03    0.13506E+02    0.38369E+02    0.15840E+01
   -0.16400E+03   -0.14044E+03    0.37742E+02    0.15768E+01
    0.11215E+03    0.92688E+02    0.63308E+02    0.18015E+01
   -0.32592E+02    0.71571E+02    0.38001E+02    0.15798E+01
    0.52856E+03   -0.74085E+03    0.38828E+02    0.15891E+01
    0.30195E+02    0.83966E+02    0.46449E+02    0.16670E+01
    0.27742E+03    0.85288E+02    0.37687E+02    0.15762E+01
    0.23945E+03    0.71804E+02    0.40255E+02    0.16048E+01
    0.18709E+03   -0.65553E+03    0.38802E+02    0.15889E+01
   -0.50170E+03   -0.11467E+03    0.36855E+02    0.15665E+01
    0.49067E+02    0.89687E+02    0.51774E+02    0.17141E+01
   -0.11781E+04   -0.20083E+03    0.37046E+02    0.15687E+01
    0.27445E+03   -0.74294E+03    0.38829E+02    0.15892E+01
   -0.62405E+03   -0.26757E+03    0.37105E+02    0.15694E+01
    0.28023E+03    0.13185E+03    0.35033E+02    0.15445E+01
   -0.30160E+03   -0.74092E+03    0.37874E+02    0.15783E+01
   -0.29398E+02    0.17940E+03    0.24819E+02    0.13948E+01
   -0.14370E+02    0.16150E+03    0.29175E+02    0.14650E+01
   -0.10972E+03    0.21080E+02    0.36753E+02    0.15653E+01
    0.19773E+01   -0.11831E+01    0.41081E+02    0.16136E+01
    0.34377E+03   -0.89608E+02    0.39480E+02    0.15964E+01
    0.14179E+04   -0.19767E+03    0.38591E+02    0.15865E+01
   -0.21120E+03   -0.65269E+03    0.38072E+02    0.15806E+01
   -0.68908E+03   -0.65631E+03    0.37396E+02    0.15728E+01
   -0.26990E+03    0.15133E+03    0.35062E+02    0.15448E+01
    0.10657E+03    0.21666E+02    0.47809E+02    0.16795E+01
    0.80782E+02   -0.34565E+03    0.39228E+02    0.15936E+01
   -0.33123E+02    0.18278E+03    0.24996E+02    0.13979E+01
   -0.55482E+03   -0.73724E+03    0.37537E+02    0.15745E+01
   -0.37724E+02    0.13549E+03    0.31219E+02    0.14944E+01
   -0.23063E+03    0.10913E+03    0.34908E+02    0.15429E+01
    0.31089E+03    0.16412E+03    0.35946E+02    0.15557E+01
    0.27061E+03    0.12473E+03    0.34794E+02    0.15415E+01
   -0.97603E+03   -0.33314E+03    0.37098E+02    0.15694E+01
    0.49572E+02   -0.30190E+02    0.42848E+02    0.16319E+01
   -0.34126E+02    0.17570E+03    0.25485E+02    0.14063E+01
   -0.11087E+04   -0.32099E+03    0.37093E+02    0.15693E+01
    0.22930E+03   -0.88139E+02    0.40979E+02    0.16126E+01
   -0.72034E+03    0.14507E+03    0.36695E+02    0.15646E+01
   -0.16404E+02    0.18332E+03    0.24206E+02    0.13839E+01
   -0.31126E+02    0.11114E+03    0.34803E+02    0.15416E+01
   -0.62221E+02   -0.13047E+03    0.38937E+02    0.15904E+01
    0.36409E+03    0.15875E+03    0.36848E+02    0.15664E+01
   -0.11006E+03    0.12719E+03    0.32688E+02    0.15144E+01
   -0.34512E+03   -0.30350E+03    0.37531E+02    0.15744E+01
   -0.21944E+02    0.18283E+03    0.24205E+02    0.13839E+01
    0.27890E+03    0.16286E+03    0.35383E+02    0.15488E+01
   -0.21422E+02    0.15933E+03    0.28538E+02    0.14554E+01
    0.55913E+02    0.83198E+01    0.44704E+02    0.16503E+01
   -0.99928E+02   -0.47559E+03    0.38396E+02    0.15843E+01
    0.61708E+03    0.49676E+02    0.38342E+02    0.15837E+01
    0.30949E+03   -0.31291E+03    0.39435E+02    0.15959E+01
    0.10888E+04   -0.72317E+03    0.38661E+02    0.15873E+01
    0.25954E+03    0.17083E+03    0.37167E+02    0.15702E+01
   -0.12130E+02    0.18156E+03    0.24783E+02    0.13942E+01
    0.30486E+03    0.15293E+03    0.35808E+02    0.15540E+01
   -0.18667E+02    0.16432E+03    0.27670E+02    0.14420E+01
   -0.92437E+03   -0.23632E+03    0.37036E+02    0.15686E+01
    0.52622E+02   -0.94011E+02    0.41362E+02    0.16166E+01
   -0.22559E+02    0.15214E+03    0.29715E+02    0.14730E+01
   -0.13049E+03    0.17749E+03    0.32185E+02    0.15077E+01
   -0.10603E+03    0.17860E+03    0.31029E+02    0.14918E+01
   -0.70159E+02    0.18029E+03    0.28524E+02    0.14552E+01
    0.31744E+03    0.16790E+03    0.36076E+02    0.15572E+01
    0.37714E+03    0.16460E+03    0.37016E+02    0.15684E+01
   -0.16067E+02    0.16877E+03    0.26894E+02    0.14296E+01
    0.28369E+03    0.15759E+03    0.35256E+02    0.15472E+01
    0.65839E+03   -0.60022E+02    0.38513E+02    0.15856E+01
    0.79954E+02   -0.93199E+02    0.41935E+02    0.16226E+01
   -0.17356E+02    0.15466E+03    0.30135E+02    0.14791E+01
    0.64266E+03   -0.66234E+03    0.38799E+02    0.15888E+01
    0.19818E+03    0.72736E+02    0.46306E+02    0.16656E+01
   -0.58117E+02    0.18160E+03    0.27288E+02    0.14360E+01
   -0.39687E+02    0.18304E+03    0.25587E+02    0.14080E+01
    0.28633E+03    0.16977E+03    0.35595E+02    0.15514E+01
    0.29481E+03    0.15439E+03    0.35523E+02    0.15505E+01
    0.59624E+02    0.82813E+02    0.52771E+02    0.17224E+01
    0.27030E+03    0.17068E+03    0.36067E+02    0.15571E+01
   -0.23766E+02    0.18355E+03    0.24264E+02    0.13850E+01
    0.43849E+02    0.85798E+02    0.49742E+02    0.16967E+01
    0.27949E+03    0.16989E+03    0.35661E+02    0.15522E+01
    0.26418E+03    0.17103E+03    0.36606E+02    0.15635E+01
   -0.17580E+02    0.18379E+03    0.24147E+02    0.13829E+01
    0.26023E+03    0.16656E+03    0.35841E+02    0.15544E+01
   -0.36890E+02    0.17781E+03    0.25540E+02    0.14072E+01
    0.26028E+03    0.17124E+03    0.37078E+02    0.15691E+01
   -0.13706E+02    0.18412E+03    0.24398E+02    0.13874E+01
    0.11491E+04    0.11744E+03    0.38553E+02    0.15861E+01
   -0.25130E+02    0.16035E+03    0.27865E+02    0.14451E+01
   -0.11774E+04    0.36560E+02    0.36965E+02    0.15678E+01
    0.28505E+03    0.15312E+03    0.35155E+02    0.15460E+01
    0.23165E+03    0.73938E+02    0.41162E+02    0.16145E+01
    0.97236E+03    0.12946E+03    0.38521E+02    0.15857E+01
   -0.39336E+02    0.11221E+03    0.34003E+02    0.15315E+01
   -0.12304E+02    0.18420E+03    0.24600E+02    0.13909E+01
   -0.36167E+02    0.18129E+03    0.25346E+02    0.14039E+01
   -0.12348E+02    0.12565E+03    0.35843E+02    0.15544E+01
    0.30002E+03    0.15558E+03    0.35656E+02    0.15521E+01
    0.25889E+03    0.11281E+03    0.35704E+02    0.15527E+01
    0.16433E+03   -0.83379E+02    0.42071E+02    0.16240E+01
    0.20437E+03    0.84374E+02    0.46072E+02    0.16634E+01
   -0.14582E+02    0.13799E+03    0.33572E+02    0.15260E+01
   -0.15500E+02    0.15706E+03    0.30031E+02    0.14776E+01
    0.82187E+03    0.10337E+02    0.38494E+02    0.15854E+01
    0.13549E+04   -0.31461E+03    0.38603E+02    0.15866E+01
   -0.18298E+02    0.16922E+03    0.26432E+02    0.14221E+01
    0.40473E+03   -0.50641E+02    0.38839E+02    0.15893E+01
    0.13372E+03   -0.89003E+02    0.42238E+02    0.16257E+01
   -0.89270E+03    0.14023E+03    0.36843E+02    0.15664E+01
    0.13545E+04    0.11840E+03    0.38570E+02    0.15863E+01
    0.78367E+03   -0.73472E+03    0.38758E+02    0.15884E+01
    0.29446E+03    0.16916E+03    0.35649E+02    0.15520E+01
    0.27452E+03    0.17047E+03    0.35832E+02    0.15543E+01
    0.26690E+03    0.17088E+03    0.36336E+02    0.15603E+01
   -0.11769E+03    0.17157E+03    0.31696E+02    0.15010E+01
    0.37291E+02    0.88802E+02    0.48421E+02    0.16850E+01
   -0.11067E+03    0.42810E+02    0.36115E+02    0.15577E+01
   -0.41941E+03    0.13692E+03    0.36115E+02    0.15577E+01
   -0.11731E+04   -0.43451E+03    0.37135E+02    0.15698E+01
   -0.15214E+02    0.12982E+03    0.34871E+02    0.15425E+01
   -0.63601E+02    0.17735E+03    0.27893E+02    0.14455E+01
    0.12751E+03    0.61007E+02    0.52750E+02    0.17222E+01
    0.89035E+03    0.23596E+02    0.38513E+02    0.15856E+01
    0.23065E+03    0.81164E+02    0.40820E+02    0.16109E+01
    0.26527E+03    0.15068E+03    0.32878E+02    0.15169E+01
   -0.46784E+03    0.16367E+03    0.36239E+02    0.15592E+01
    0.26640E+03    0.16606E+03    0.35846E+02    0.15544E+01
    0.29873E+03    0.14181E+03    0.35642E+02    0.15520E+01
    0.71863E+03    0.14435E+03    0.38386E+02    0.15842E+01
   -0.98492E+02    0.15673E+03    0.30993E+02    0.14913E+01
   -0.70012E+02    0.16250E+03    0.29206E+02    0.14655E+01
    0.28264E+03    0.16800E+03    0.35583E+02    0.15512E+01
    0.33306E+03    0.16722E+03    0.36356E+02    0.15606E+01
    0.26888E+03    0.16292E+03    0.35179E+02    0.15463E+01
   -0.12666E+02    0.15640E+03    0.30846E+02    0.14892E+01
    0.26853E+03    0.16990E+03    0.36170E+02    0.15583E+01
    0.31958E+03    0.83802E+02    0.37485E+02    0.15739E+01
    0.27676E+03    0.16870E+03    0.35710E+02    0.15528E+01
    0.10587E+04    0.75242E+02    0.38542E+02    0.15859E+01
    0.78738E+03   -0.50660E+02    0.38516E+02    0.15856E+01
    0.77558E+03   -0.26534E+03    0.38669E+02    0.15874E+01
   -0.20310E+02    0.18380E+03    0.24148E+02    0.13829E+01
    0.14903E+03    0.54864E+02    0.50496E+02    0.17033E+01
   -0.27430E+02    0.11619E+03    0.34769E+02    0.15412E+01
    0.25849E+03    0.12152E+03    0.34649E+02    0.15397E+01
