	 2.72941e+02	 3.33838e+01	 1.17302e+02	 1.00000e+02	 2.00000e+00
	 1.58400e+02	 1.87600e+01	 1.46540e+02	 1.00000e+02	 2.00000e+00
	 1.58160e+02	 1.95328e+01	 1.46391e+02	 1.00000e+02	 2.00000e+00
	 1.57767e+02	 2.11012e+01	 1.46080e+02	 1.00000e+02	 2.00000e+00
	 1.57636e+02	 2.19149e+01	 1.45918e+02	 1.00000e+02	 2.00000e+00
	 1.58072e+02	 1.74758e+01	 1.46819e+02	 1.00000e+02	 2.00000e+00
	 1.57800e+02	 1.82390e+01	 1.46673e+02	 1.00000e+02	 2.00000e+00
	 1.57319e+02	 1.97540e+01	 1.46377e+02	 1.00000e+02	 2.00000e+00
	 1.57472e+02	 1.70113e+01	 1.46936e+02	 1.00000e+02	 2.00000e+00
	 1.57133e+02	 2.05341e+01	 1.46224e+02	 1.00000e+02	 2.00000e+00
	 1.56839e+02	 2.21926e+01	 1.45890e+02	 1.00000e+02	 2.00000e+00
	 1.56944e+02	 1.84579e+01	 1.46652e+02	 1.00000e+02	 2.00000e+00
	 1.56702e+02	 1.92001e+01	 1.46505e+02	 1.00000e+02	 2.00000e+00
	 1.57589e+02	 1.62834e+01	 1.47028e+02	 1.00000e+02	 2.00000e+00
	 1.56320e+02	 2.07820e+01	 1.46189e+02	 1.00000e+02	 2.00000e+00
	 1.56664e+02	 1.72416e+01	 1.46906e+02	 1.00000e+02	 2.00000e+00
	 1.56157e+02	 2.16268e+01	 1.46017e+02	 1.00000e+02	 2.00000e+00
	 1.56408e+02	 1.79249e+01	 1.46769e+02	 1.00000e+02	 2.00000e+00
	 5.80119e+01	 1.08022e+01	 1.64823e+02	 1.00000e+02	 2.00000e+00
	 5.70319e+01	 1.06097e+01	 1.64869e+02	 1.00000e+02	 2.00000e+00
	 1.55882e+02	 1.94082e+01	 1.46472e+02	 1.00000e+02	 2.00000e+00
	 1.55686e+02	 2.02101e+01	 1.46309e+02	 1.00000e+02	 2.00000e+00
	 1.56037e+02	 1.68060e+01	 1.47004e+02	 1.00000e+02	 2.00000e+00
	 1.55322e+02	 2.19564e+01	 1.45953e+02	 1.00000e+02	 2.00000e+00
