  517340.870       4.820       0.000
  517344.310       4.680       0.000
  517347.770       4.630       0.000
  517351.270       4.630       0.000
  517354.790       4.630       0.000
  517358.240       4.630       0.000
  517361.720       4.620       0.000
  517365.280       4.690       0.000
  517368.790       4.790       0.000
  517372.270       4.870       0.000
  517375.710       4.880       0.000
  517379.240       4.900       0.000
  517382.720       5.030       0.000
  517386.270       5.030       0.000
  517389.750       5.110       0.000
  517393.260       5.080       0.000
  517396.680       5.080       0.000
  517400.230       5.010       0.000
  517403.710       4.970       0.000
  517407.190       4.980       0.000
  517410.690       4.920       0.000
  517414.090       4.840       0.000
  517417.660       4.750       0.000
  517421.130       5.000       0.000
  517424.480       5.170       0.000
  517427.530       5.170       0.000
  517430.530       5.180       0.000
  517433.520       5.170       0.000
  517436.540       5.210       0.000
  517439.500       5.370       0.000
  517442.390       5.340       0.000
  517445.130       5.220       0.000
  517447.930       5.210       0.000
  517450.730       5.210       0.000
  517453.550       5.250       0.000
  517456.310       5.290       0.000
  517459.110       5.330       0.000
  517461.900       5.280       0.000
  517464.760       5.320       0.000
  517467.550       5.310       0.000
  517470.250       5.300       0.000
  517472.980       5.360       0.000
  517475.700       5.320       0.000
  517478.410       5.280       0.000
  517481.150       5.280       0.000
  517483.990       5.380       0.000
  517486.680       5.400       0.000
  517489.460       5.430       0.000
  517492.200       5.390       0.000
  517494.950       5.330       0.000
  517497.720       5.320       0.000
  517500.480       5.270       0.000
  517503.200       5.360       0.000
  517505.940       5.320       0.000
  517508.720       5.400       0.000
  517511.480       5.450       0.000
  517514.230       5.490       0.000
  517516.870       5.520       0.000
  517519.450       5.520       0.000
  517521.960       5.580       0.000
  517524.480       5.680       0.000
  517526.960       5.790       0.000
  517529.240       5.840       0.000
  517531.330       5.770       0.000
  517533.260       5.620       0.000
  517535.080       5.590       0.000
  517536.860       5.500       0.000
  517538.750       5.530       0.000
  517540.850       5.600       0.000
  517543.030       5.740       0.000
  517545.360       5.790       0.000
  517547.760       5.800       0.000
  517550.310       5.780       0.000
  517552.740       5.710       0.000
  517555.170       5.680       0.000
  517557.710       5.730       0.000
  517560.340       5.760       0.000
  517563.120       5.830       0.000
  517565.890       5.800       0.000
  517568.480       5.660       0.000
  517571.180       5.670       0.000
  517573.910       5.690       0.000
  517576.710       5.710       0.000
  517579.490       5.700       0.000
  517582.260       5.650       0.000
  517585.060       5.700       0.000
  517587.850       5.750       0.000
  517590.570       5.750       0.000
  517593.320       5.730       0.000
  517596.050       5.720       0.000
  517598.750       5.710       0.000
  517601.480       5.670       0.000
  517604.230       5.670       0.000
  517606.970       5.680       0.000
  517609.680       5.700       0.000
  517612.350       5.650       0.000
  517615.040       5.620       0.000
  517617.850       5.620       0.000
  517620.610       5.620       0.000
  517623.400       5.630       0.000
  517626.160       5.630       0.000
  517628.930       5.600       0.000
  517631.670       5.580       0.000
  517634.480       5.580       0.000
  517637.280       5.620       0.000
  517640.170       5.630       0.000
  517643.060       5.600       0.000
  517646.050       5.590       0.000
  517649.220       5.680       0.000
  517652.450       5.760       0.000
  517655.660       5.800       0.000
  517658.930       5.740       0.000
  517662.220       5.670       0.000
  517665.560       5.490       0.000
  517668.920       5.690       0.000
  517672.040       5.520       0.000
  517674.930       5.450       0.000
  517677.880       5.490       0.000
  517680.580       5.480       0.000
  517683.210       5.540       0.000
  517685.830       5.510       0.000
  517688.450       5.400       0.000
  517690.910       5.220       0.000
  517693.740       5.290       0.000
  517696.560       5.340       0.000
  517699.340       5.330       0.000
  517702.130       5.360       0.000
  517704.940       5.230       0.000
