	-6.43049e+02	-4.07950e+02	 1.00000e+02	 2.00000e+00
	-1.49134e+02	-5.94861e+00	 1.00000e+02	 2.00000e+00
	 4.05550e+01	-5.30736e+01	 1.00000e+02	 2.00000e+00
	 1.22457e+02	-3.46402e+01	 1.00000e+02	 2.00000e+00
	-2.54414e+02	-1.31302e+02	 1.00000e+02	 2.00000e+00
	 6.44558e+01	-7.10445e+01	 1.00000e+02	 2.00000e+00
	 5.90453e+01	-5.72387e+01	 1.00000e+02	 2.00000e+00
	 8.21026e+01	-4.84918e+01	 1.00000e+02	 2.00000e+00
	-5.66240e+01	-7.65296e+00	 1.00000e+02	 2.00000e+00
	 8.27983e+01	-2.98471e+01	 1.00000e+02	 2.00000e+00
	 6.74488e+01	-1.37223e+02	 1.00000e+02	 2.00000e+00
	 5.59882e+01	-2.98872e+01	 1.00000e+02	 2.00000e+00
	 3.46108e+01	-5.69161e+01	 1.00000e+02	 2.00000e+00
	 2.92249e+02	-8.84849e+01	 1.00000e+02	 2.00000e+00
	 4.46201e+01	-4.68976e+01	 1.00000e+02	 2.00000e+00
	-1.87288e+01	-1.14859e+01	 1.00000e+02	 2.00000e+00
	-1.46906e+02	-6.81701e+00	 1.00000e+02	 2.00000e+00
	 7.71701e+01	-4.31154e+01	 1.00000e+02	 2.00000e+00
	-4.76033e+02	-4.71677e+01	 1.00000e+02	 2.00000e+00
	 1.66664e+02	-6.41038e+00	 1.00000e+02	 2.00000e+00
	 1.11184e+02	-3.81689e+01	 1.00000e+02	 2.00000e+00
	 1.13818e+01	-1.43569e+02	 1.00000e+02	 2.00000e+00
	 3.46632e+01	-4.17772e+01	 1.00000e+02	 2.00000e+00
	-5.56957e+01	-6.93586e+00	 1.00000e+02	 2.00000e+00
	-2.09430e+01	-1.48146e+01	 1.00000e+02	 2.00000e+00
	-1.09336e+01	-1.36266e+01	 1.00000e+02	 2.00000e+00
	 3.77980e+01	-2.98996e+01	 1.00000e+02	 2.00000e+00
	 3.55407e+01	-7.48698e+01	 1.00000e+02	 2.00000e+00
	 1.85923e+02	 2.59188e+00	 1.00000e+02	 2.00000e+00
	-1.07493e+01	-2.86999e+01	 1.00000e+02	 2.00000e+00
	-1.59494e+01	-5.81091e+00	 1.00000e+02	 2.00000e+00
	 3.98877e+01	-7.91022e+01	 1.00000e+02	 2.00000e+00
	 5.68175e+01	-3.37093e+01	 1.00000e+02	 2.00000e+00
	 3.19059e+01	-1.14047e+02	 1.00000e+02	 2.00000e+00
	 5.44513e+02	-1.41215e+02	 1.00000e+02	 2.00000e+00
	-1.46796e+02	-9.86652e+00	 1.00000e+02	 2.00000e+00
	 1.47452e+02	-1.97445e+02	 1.00000e+02	 2.00000e+00
	-8.65388e+01	-9.21195e+01	 1.00000e+02	 2.00000e+00
	 1.10729e+02	-3.77336e+01	 1.00000e+02	 2.00000e+00
	 7.53437e+01	-3.40000e+01	 1.00000e+02	 2.00000e+00
	 5.05134e+02	-3.96022e+02	 1.00000e+02	 2.00000e+00
	 5.33468e+01	-4.36307e+01	 1.00000e+02	 2.00000e+00
	-8.33535e+01	-3.22649e+02	 1.00000e+02	 2.00000e+00
	 5.37147e+02	-8.85463e+00	 1.00000e+02	 2.00000e+00
	-7.99525e+01	-5.94473e+01	 1.00000e+02	 2.00000e+00
	-2.45435e+01	-3.89888e+01	 1.00000e+02	 2.00000e+00
	-3.17001e+02	-3.99287e+02	 1.00000e+02	 2.00000e+00
	 1.44818e+02	-8.05818e+00	 1.00000e+02	 2.00000e+00
	 6.29731e+01	-7.70256e+01	 1.00000e+02	 2.00000e+00
	 4.27410e+01	-6.04173e+01	 1.00000e+02	 2.00000e+00
	-1.44482e+02	-1.06661e+01	 1.00000e+02	 2.00000e+00
	 6.25373e+01	-1.13334e+02	 1.00000e+02	 2.00000e+00
	 1.60346e+02	-6.70974e+01	 1.00000e+02	 2.00000e+00
	 3.79849e+02	-3.88714e+01	 1.00000e+02	 2.00000e+00
	-1.51815e+01	-1.91609e+01	 1.00000e+02	 2.00000e+00
	-1.86538e+01	-8.20004e+00	 1.00000e+02	 2.00000e+00
	 2.10097e+01	-5.83069e+01	 1.00000e+02	 2.00000e+00
	 4.33101e+01	-4.46508e+01	 1.00000e+02	 2.00000e+00
	 2.86339e+02	-3.66558e+00	 1.00000e+02	 2.00000e+00
