       0.000       4.230       0.000
       1.990       4.210       0.000
       3.980       4.260       0.000
       6.010       4.250       0.000
       8.030       4.220       0.000
      10.060       4.180       0.000
      12.040       4.130       0.000
      14.040       4.130       0.000
      16.050       4.080       0.000
      18.040       4.010       0.000
      20.080       3.900       0.000
      22.070       3.980       0.000
      24.050       4.000       0.000
      26.060       3.990       0.000
      28.060       3.930       0.000
      30.050       3.960       0.000
      32.040       3.930       0.000
      34.060       3.870       0.000
      36.060       3.880       0.000
      38.080       3.910       0.000
      40.060       3.970       0.000
      42.070       3.850       0.000
      44.060       3.830       0.000
      46.080       3.930       0.000
      48.060       3.940       0.000
      50.060       3.900       0.000
      52.050       3.840       0.000
      54.080       3.960       0.000
      56.090       3.900       0.000
      58.090       3.970       0.000
      60.090       4.020       0.000
      62.080       4.030       0.000
      64.100       3.970       0.000
      66.070       3.940       0.000
      68.080       3.940       0.000
      70.060       4.000       0.000
      72.060       4.090       0.000
      74.060       4.030       0.000
      76.060       4.000       0.000
      78.090       4.000       0.000
      80.060       3.980       0.000
      82.050       3.990       0.000
      84.090       4.090       0.000
      86.050       4.080       0.000
      88.040       4.170       0.000
      90.070       4.210       0.000
      92.110       4.260       0.000
      94.080       4.200       0.000
      96.110       4.220       0.000
      98.080       4.190       0.000
     100.050       4.160       0.000
     102.060       4.190       0.000
     104.060       4.260       0.000
     106.080       4.250       0.000
     108.060       4.230       0.000
     110.070       4.250       0.000
     112.100       4.280       0.000
     114.050       4.350       0.000
     116.060       4.370       0.000
     118.090       4.440       0.000
     120.060       4.370       0.000
     122.060       4.330       0.000
     124.060       4.430       0.000
     126.060       4.410       0.000
     128.080       4.430       0.000
     130.060       4.440       0.000
     132.100       4.500       0.000
     134.080       4.490       0.000
