19806
2362	1 57	1 55	1 73	1 75	0.000120449	0.004143247506005618
2363	1 57	1 54	1 60	1 63	0.0417853	0.0029205169536676233
2364	1 57	1 54	1 66	1 69	0.001673205	0.00423078206561421
2365	1 57	1 54	1 72	1 75	0.0003594405	0.003998692141613682
2366	1 57	1 54	1 78	1 81	0.0001647615	0.0035922912699309895
2367	1 57	1 54	1 81	1 84	0.00011566650000000001	0.003922746971984469
2368	1 57	1 52	1 72	1 77	0.000626391	0.0034715316317116937
2369	1 57	1 52	1 77	1 82	0.0003500925	0.0034365256535541663
2370	1 57	1 52	1 92	1 97	0.000235379	0.005454807459376668
2371	1 57	1 52	1 97	1 102	0.00014973299999999998	0.0059838468874025726
2372	1 57	1 51	1 75	1 81	0.000573776	0.0034252306224587946
2373	1 57	1 51	1 81	1 87	0.0003973965	0.0035136915329940675
2374	1 57	1 51	1 105	1 111	0.0001555255	0.007395040359464365
2375	1 57	1 50	1 78	1 85	0.000632973	0.0033608737733128685
2376	1 57	1 50	1 85	1 92	0.00046075200000000004	0.004582981961131341
2377	1 57	1 50	1 92	1 99	0.0003963045	0.005656242126649716
2378	1 57	1 50	1 99	1 106	0.00031307199999999996	0.006752938135490027
2379	1 57	1 49	1 81	1 89	0.0006840335	0.0038158732311434213
2380	1 57	1 49	1 89	1 97	0.000559143	0.005386645411488531
2381	1 57	1 49	1 97	1 105	0.0003685425	0.006518786648725155
2382	1 57	1 49	1 105	1 113	0.00034847350000000003	0.007699244255335143
2383	1 57	1 49	1 113	1 121	0.0002195605	0.009103457491246246
2384	1 58	1 57	1 59	1 60	0.1863495	0.022985143051514573
2385	1 58	1 57	1 60	1 61	0.05076155	0.007721491050531668
2386	1 58	1 57	1 61	1 62	0.0174341	0.011770905215701281
2387	1 58	1 57	1 62	1 63	0.008219515	0.0012429279549895855
2388	1 58	1 57	1 63	1 64	0.005569075	0.0035606939052782154
2389	1 58	1 57	1 64	1 65	0.002889525	0.0011785311406182777
2390	1 58	1 57	1 65	1 66	0.00126759	0.0038417694239125852
2391	1 58	1 57	1 66	1 67	0.0007992965000000001	0.0017227940973942803
2392	1 58	1 56	1 60	1 62	0.0932378	0.0075214317858085765
2393	1 58	1 56	1 62	1 64	0.0205706	0.0029759236118820556
2394	1 58	1 56	1 64	1 66	0.00657532	0.001566382788510987
2395	1 58	1 56	1 66	1 68	0.00189827	0.004999115305343606
2396	1 58	1 56	1 72	1 74	0.000220945	0.0035264499425488936
2397	1 58	1 56	1 74	1 76	0.000112228	0.003329752682936678
2398	1 58	1 55	1 61	1 64	0.0464684	0.0038170006000397545
2399	1 58	1 55	1 67	1 70	0.00181221	0.004577859506550452
2400	1 58	1 55	1 70	1 73	0.0005699839999999999	0.002201924486973866
2401	1 58	1 55	1 73	1 76	0.0003198685	0.0038294522689333935
2402	1 58	1 55	1 76	1 79	0.0002085015	0.00356013514166974
2403	1 58	1 55	1 82	1 85	0.000111432	0.00322585375294379
2404	1 58	1 54	1 66	1 70	0.009009739999999999	0.003894430381049785
2405	1 58	1 54	1 70	1 74	0.0008298534999999999	0.0025866651422881697
2406	1 58	1 54	1 74	1 78	0.00033156150000000003	0.0035594877490866088
2407	1 58	1 54	1 82	1 86	0.0003162315	0.003335784261032554
2408	1 58	1 54	1 86	1 90	0.00018576649999999998	0.004631486071348604
2409	1 58	1 54	1 90	1 94	0.000162301	0.005125262421846276
2410	1 58	1 52	1 76	1 82	0.0005597575000000001	0.003199051395580892
2411	1 58	1 52	1 82	1 88	0.00038075	0.0035129652465222616
2412	1 58	1 52	1 100	1 106	0.00020920999999999998	0.006805571086135073
2413	1 58	1 51	1 79	1 86	0.000661884	0.0031395059971891016
2414	1 58	1 51	1 86	1 93	0.000451819	0.0047879541324792295
2415	1 58	1 51	1 107	1 114	0.000230179	0.007641973962750505
2416	1 58	1 51	1 114	1 121	0.000159218	0.008864434981084494
2417	1 58	1 50	1 82	1 90	0.0007059105	0.0038266166010878875
2418	1 58	1 50	1 90	1 98	0.0005383535	0.005340822345498709
2419	1 58	1 50	1 98	1 106	0.00037938900000000005	0.006524395510672046
2420	1 58	1 50	1 114	1 122	0.000207925	0.00910255261710517
2421	1 59	1 58	1 60	1 61	0.2312145	0.009386887811602629
2422	1 59	1 58	1 61	1 62	0.05081645	0.01494938829192459
2423	1 59	1 58	1 62	1 63	0.0244867	0.0021325001563517712
2424	1 59	1 58	1 63	1 64	0.01251385	0.00285512440399214
2425	1 59	1 58	1 64	1 65	0.006203515	0.003315266482987137
2426	1 59	1 58	1 65	1 66	0.00256069	0.002966159694242206
2427	1 59	1 58	1 66	1 67	0.00144735	0.0005407074974353263
2428	1 59	1 58	1 67	1 68	0.0009105669999999999	0.008397032297232163
2429	1 59	1 57	1 61	1 63	0.102297	0.010379624696118866
2430	1 59	1 57	1 65	1 67	0.00605437	0.0024147063838202676
2431	1 59	1 57	1 67	1 69	0.002132045	0.0037018382369275508
2432	1 59	1 57	1 69	1 71	0.0007748239999999999	0.0009927201261276555
2433	1 59	1 57	1 71	1 73	0.00032700549999999996	0.0026999709086223066
2434	1 59	1 57	1 73	1 75	0.0002135305	0.0028069781894072363
2435	1 59	1 56	1 62	1 65	0.07381995	0.00400042752115883
2436	1 59	1 56	1 68	1 71	0.00190048	0.0002741553147217704
2437	1 59	1 56	1 71	1 74	0.0005962915	0.003125052641347171
2438	1 59	1 56	1 83	1 86	0.0001681435	0.003004612794201119
2439	1 59	1 55	1 71	1 75	0.00088415	0.0033235230192657905
2440	1 59	1 55	1 75	1 79	0.000359506	0.003337950080048337
2441	1 59	1 55	1 91	1 95	0.000157281	0.005069859955821849
2442	1 59	1 54	1 74	1 79	0.0006021975	0.0032888232850709575
2443	1 59	1 54	1 79	1 84	0.000395366	0.0030428483692205026
2444	1 59	1 54	1 84	1 89	0.0003092695	0.003465863848238069
2445	1 59	1 54	1 94	1 99	0.00023137549999999998	0.005318407178307228
2446	1 59	1 54	1 99	1 104	0.0001569835	0.006084749801737271
2447	1 59	1 52	1 80	1 87	0.0006439035	0.0031642543330897906
2448	1 59	1 52	1 87	1 94	0.0004701505	0.004693285455651369
2449	1 59	1 52	1 94	1 101	0.00038427700000000003	0.005387241770479683
2450	1 59	1 52	1 101	1 108	0.00029153450000000004	0.0067219235619317575
2451	1 59	1 52	1 115	1 122	0.000167665	0.008981037559998906
2452	1 59	1 51	1 83	1 91	0.000763733	0.003884026624012943
2453	1 59	1 51	1 91	1 99	0.0005397125000000001	0.005333224687724841
2454	1 59	1 51	1 107	1 115	0.0002772475	0.007432602965429094
2455	1 59	1 51	1 115	1 123	0.000237023	0.00921906430692364
2456	1 60	1 59	1 61	1 62	0.19456	0.06629930172117425
2457	1 60	1 59	1 62	1 63	0.049895499999999995	0.017487006624165666
2458	1 60	1 59	1 63	1 64	0.025209250000000002	0.01122320733461428
2459	1 60	1 59	1 64	1 65	0.01141595	0.015407202661425024
2460	1 60	1 59	1 65	1 66	0.004426015	0.004919798148068999
2461	1 60	1 59	1 66	1 67	0.0023958	0.006553817435663319
2462	1 60	1 59	1 67	1 68	0.001398285	0.003216521190357341
2463	1 60	1 59	1 68	1 69	0.0008003445	0.009540051043850513
2464	1 60	1 58	1 62	1 64	0.11413699999999999	0.011596757493066342
2465	1 60	1 58	1 64	1 66	0.017529549999999998	0.007727224655758067
2466	1 60	1 58	1 66	1 68	0.006081385	0.0004926453086522886
2467	1 60	1 58	1 68	1 70	0.00194612	0.004017855811760635
2468	1 60	1 58	1 76	1 78	0.000118549	0.0009289064978773293
2469	1 60	1 57	1 63	1 66	0.082334	0.00678673500373624
2470	1 60	1 57	1 75	1 78	0.000287336	0.0016708855446391135
2471	1 60	1 57	1 81	1 84	0.000175443	0.002010980609433265
2472	1 60	1 57	1 84	1 87	0.0001399605	0.00162675452157792
2473	1 60	1 56	1 64	1 68	0.05008445	0.004082243070357473
2474	1 60	1 56	1 72	1 76	0.0010166625	0.0018799824527700366
2475	1 60	1 56	1 76	1 80	0.0003988995	0.0017978700393471018
2476	1 60	1 55	1 75	1 80	0.000575004	0.002283000139047894
2477	1 60	1 55	1 85	1 90	0.0002967645	0.003437448731955737
2478	1 60	1 55	1 90	1 95	0.000212764	0.00434341448213544
2479	1 60	1 55	1 95	1 100	0.0002212345	0.004729412041173311
2480	1 60	1 54	1 78	1 84	0.000573877	0.002527390544021676
2481	1 60	1 54	1 84	1 90	0.0004634385	0.0031276650421228976
2482	1 60	1 54	1 90	1 96	0.00039159000000000004	0.004528396596036304
2483	1 60	1 54	1 102	1 108	0.000208672	0.006394875334901524
2484	1 60	1 54	1 108	1 114	0.000148214	0.007140638644358972
2485	1 60	1 52	1 84	1 92	0.0007306165000000001	0.003405789254791177
2486	1 60	1 52	1 92	1 100	0.0005102220000000001	0.004898121970916395
2487	1 60	1 52	1 100	1 108	0.000331467	0.006375860564271433
2488	1 60	1 52	1 116	1 124	0.000233154	0.009126263242539272
2489	1 61	1 60	1 62	1 63	0.248932	0.06408030778181759
2490	1 61	1 60	1 63	1 64	0.07770505	0.03217193630200616
2491	1 61	1 60	1 64	1 65	0.03225415	0.029911809838108656
2492	1 61	1 60	1 65	1 66	0.0105599	0.010525452653922974
2493	1 61	1 60	1 66	1 67	0.005610215	0.010772630982261331
2494	1 61	1 60	1 67	1 68	0.0029286549999999996	0.0018411375584966381
2495	1 61	1 60	1 68	1 69	0.0017786450000000001	0.012281786529318935
2496	1 61	1 59	1 63	1 65	0.158874	0.026658190284057547
2497	1 61	1 59	1 67	1 69	0.006929195	0.0031629028209412646
2498	1 61	1 59	1 69	1 71	0.00197233	0.0045386214549777955
2499	1 61	1 59	1 71	1 73	0.000824961	0.001476864072857206
2500	1 61	1 59	1 73	1 75	0.0004407395	0.000505829395706085
2501	1 61	1 58	1 64	1 67	0.0851797	0.015298808648893419
2502	1 61	1 58	1 70	1 73	0.00197301	0.0028390969891081154
2503	1 61	1 58	1 73	1 76	0.000739272	0.0004941123344375596
2504	1 61	1 58	1 85	1 88	0.000122908	0.0019722031437228262
2505	1 61	1 57	1 73	1 77	0.000989817	0.0008753759579597044
2506	1 61	1 57	1 85	1 89	0.000190988	0.00242887170965312
2507	1 61	1 56	1 76	1 81	0.000661337	0.001357525026288497
2508	1 61	1 56	1 81	1 86	0.000344154	0.0016874450687513166
2509	1 61	1 56	1 86	1 91	0.00028269199999999997	0.003118653300954465
2510	1 61	1 56	1 96	1 101	0.000176209	0.004452382152768337
2511	1 61	1 56	1 101	1 106	0.00015968900000000002	0.005732754351523861
2512	1 61	1 55	1 79	1 85	0.000632886	0.0016796486583430259
2513	1 61	1 55	1 85	1 91	0.000430958	0.0030994065442974984
2514	1 61	1 55	1 91	1 97	0.0003278925	0.004357530825305104
2515	1 61	1 55	1 97	1 103	0.0002328885	0.005054413980060323
2516	1 61	1 54	1 82	1 89	0.000624206	0.0025391306805755843
2517	1 61	1 54	1 89	1 96	0.000493398	0.004195766431112329
2518	1 61	1 54	1 96	1 103	0.00034581900000000003	0.0051265139703659795
2519	1 61	1 54	1 103	1 110	0.00026206199999999997	0.006198012650663131
2520	1 61	1 54	1 110	1 117	0.00018873	0.007186656917470573
2521	1 61	1 54	1 117	1 124	0.0001735355	0.008961939810214758
2522	1 62	1 61	1 63	1 64	0.27839349999999996	0.0387820528934768
2523	1 62	1 61	1 65	1 66	0.0229362	0.0025184808529984675
2524	1 62	1 61	1 66	1 67	0.01135565	0.0017495607600759057
2525	1 62	1 61	1 67	1 68	0.005729735	0.011158023079558009
2526	1 62	1 61	1 68	1 69	0.003346375	0.006752154169872996
2527	1 62	1 61	1 69	1 70	0.0015157600000000001	0.0036008831144761014
2528	1 62	1 61	1 70	1 71	0.0009033590000000001	0.002916197735114453
2529	1 62	1 60	1 64	1 66	0.1474895	0.019980893865709132
2530	1 62	1 60	1 66	1 68	0.02624435	0.0016489936311288743
2531	1 62	1 60	1 68	1 70	0.007445605	0.005107462450275652
2532	1 62	1 60	1 70	1 72	0.0021986949999999996	0.00247015122371916
2533	1 62	1 60	1 74	1 76	0.0005001835	0.001895655840564787
2534	1 62	1 60	1 78	1 80	0.00014542199999999998	0.001770651096640317
2535	1 62	1 59	1 65	1 68	0.06891505	0.0039396745124032915
2536	1 62	1 59	1 71	1 74	0.002231105	0.0008008656009553384
2537	1 62	1 59	1 74	1 77	0.000807679	0.0011354528376066582
2538	1 62	1 59	1 80	1 83	0.000125286	0.0014141484112005075
2539	1 62	1 59	1 86	1 89	0.000131914	0.0029252780269074822
2540	1 62	1 58	1 74	1 78	0.00105833	0.0014927507577516663
2541	1 62	1 58	1 78	1 82	0.000397627	0.0016047582711538994
2542	1 62	1 58	1 86	1 90	0.0001269605	0.003144068209302961
2543	1 62	1 58	1 90	1 94	0.000150234	0.003670076864762274
2544	1 62	1 58	1 94	1 98	0.000147562	0.004091066968448111
2545	1 62	1 57	1 67	1 72	0.0258112	0.0016063154387388953
2546	1 62	1 57	1 77	1 82	0.0006469745	0.001929477645744674
2547	1 62	1 57	1 82	1 87	0.0004032915	0.0019505225263843314
2548	1 62	1 57	1 92	1 97	0.0001751545	0.004141487460678914
2549	1 62	1 57	1 97	1 102	0.0001703385	0.0046438745358013764
2550	1 62	1 56	1 80	1 86	0.0006259495	0.0020910793488771655
2551	1 62	1 56	1 86	1 92	0.00043114900000000003	0.003546443004434333
2552	1 62	1 55	1 69	1 76	0.00968746	0.0009115983106196848
2553	1 62	1 55	1 83	1 90	0.0006398635	0.003056777820489942
2554	1 62	1 55	1 90	1 97	0.000501832	0.004280469998904177
2555	1 62	1 55	1 97	1 104	0.0003388585	0.00519510426672554
2556	1 62	1 55	1 111	1 118	0.0002048555	0.007152765357605823
2557	1 62	1 55	1 118	1 125	0.0001773605	0.009188440232540519
2558	1 62	1 54	1 86	1 94	0.0007232035	0.00395102343198756
2559	1 62	1 54	1 94	1 102	0.0004826775	0.004886486416398295
2560	1 62	1 54	1 102	1 110	0.000376433	0.006246301629966927
2561	1 63	1 62	1 64	1 65	0.3082055	0.05864033524381204
2562	1 63	1 62	1 65	1 66	0.06119555	0.004380176859571125
2563	1 63	1 62	1 66	1 67	0.0264948	0.0019624405068562572
2564	1 63	1 62	1 67	1 68	0.012121199999999999	0.014395225269098751
2565	1 63	1 62	1 68	1 69	0.006419724999999999	0.00672583193833714
2566	1 63	1 62	1 69	1 70	0.002766155	0.005400609616425395
2567	1 63	1 62	1 70	1 71	0.0015739249999999999	0.0023283670737908315
2568	1 63	1 61	1 65	1 67	0.1208485	0.005731040047959064
2569	1 63	1 61	1 67	1 69	0.0289332	0.0060422518038542854
2570	1 63	1 61	1 69	1 71	0.006774545	0.001826462132890495
2571	1 63	1 61	1 71	1 73	0.0024671199999999997	0.0037106625813230127
2572	1 63	1 61	1 73	1 75	0.00118676	0.003924083563097518
2573	1 63	1 61	1 75	1 77	0.0004481025	0.0036436591414244525
2574	1 63	1 61	1 77	1 79	0.000243249	0.004065352122905794
2575	1 63	1 61	1 79	1 81	0.00015157149999999998	0.0025807109015896093
2576	1 63	1 60	1 66	1 69	0.07311595	0.003675590054614391
2577	1 63	1 60	1 69	1 72	0.00900484	0.0009895236054500204
2578	1 63	1 60	1 72	1 75	0.00295879	0.0025600782322736447
2579	1 63	1 60	1 75	1 78	0.0007659645	0.0027568534527053533
2580	1 63	1 60	1 78	1 81	0.00033656	0.002289758376696176
2581	1 63	1 60	1 84	1 87	0.00014529849999999998	0.0019485371118081137
2582	1 63	1 60	1 87	1 90	0.000126298	0.003751256683466812
2583	1 63	1 59	1 71	1 75	0.0034431849999999996	0.001972236046889156
2584	1 63	1 59	1 75	1 79	0.0010729049999999999	0.002319492067361042
2585	1 63	1 59	1 79	1 83	0.0004149765	0.0014574132048869835
2586	1 63	1 59	1 83	1 87	0.00023483199999999998	0.002288655162872219
2587	1 63	1 59	1 91	1 95	0.0001792405	0.004029693327612069
2588	1 63	1 59	1 95	1 99	0.00013162999999999998	0.0041174552401916495
2589	1 63	1 58	1 78	1 83	0.000717437	0.0018120881983407842
2590	1 63	1 58	1 83	1 88	0.00036273800000000004	0.002536267520351675
2591	1 63	1 58	1 88	1 93	0.00030254200000000005	0.0036577412086319767
2592	1 63	1 58	1 98	1 103	0.0001862135	0.004760284070962129
2593	1 63	1 58	1 103	1 108	0.0001303865	0.005506240673645734
2594	1 63	1 57	1 81	1 87	0.0006549030000000001	0.002135653800691571
2595	1 63	1 57	1 87	1 93	0.0004452545	0.003760940225833597
2596	1 63	1 57	1 93	1 99	0.000287255	0.004117696910704074
2597	1 63	1 57	1 111	1 117	0.0001417425	0.006645738609868795
2598	1 63	1 56	1 70	1 77	0.01557225	0.0012236122493257363
2599	1 63	1 56	1 84	1 91	0.0006448974999999999	0.0027358066224715803
2600	1 63	1 56	1 91	1 98	0.0004940625	0.004347651122600046
2601	1 63	1 56	1 98	1 105	0.0003129265	0.0051986792995614385
2602	1 63	1 56	1 119	1 126	0.0001747705	0.009247339029787707
2603	1 63	1 55	1 71	1 79	0.010385495	0.0025480938797947297
2604	1 63	1 55	1 87	1 95	0.0007526995	0.004024367601822654
2605	1 63	1 55	1 95	1 103	0.0005146384999999999	0.004878629646770084
2606	1 63	1 55	1 103	1 111	0.0003435585	0.006067278871023346
2607	1 63	1 55	1 111	1 119	0.000251461	0.0071675910754386675
2608	1 64	1 63	1 65	1 66	0.232289	0.024191495228166455
2609	1 64	1 63	1 66	1 67	0.0766289	0.015940257286442713
2610	1 64	1 63	1 67	1 68	0.02778535	0.007555576825407016
2611	1 64	1 63	1 68	1 69	0.0131836	0.016838827745254283
2612	1 64	1 63	1 69	1 70	0.00524494	0.0004588106059486677
2613	1 64	1 63	1 70	1 71	0.002794405	0.008066489414606828
2614	1 64	1 63	1 71	1 72	0.001251365	0.00021733448367228705
2615	1 64	1 63	1 72	1 73	0.001246935	0.00016547587529898493
2616	1 64	1 62	1 66	1 68	0.14066299999999998	0.008043195346349384
2617	1 64	1 62	1 70	1 72	0.006397544999999999	0.00268673275579684
2618	1 64	1 62	1 72	1 74	0.002963645	0.002121378083358046
2619	1 64	1 62	1 74	1 76	0.0012349650000000002	0.0023038887042622783
2620	1 64	1 62	1 76	1 78	0.000512116	0.0020924939245469004
2621	1 64	1 62	1 78	1 80	0.00025233899999999997	0.0017479756199536597
2622	1 64	1 61	1 67	1 70	0.07634750000000001	0.004446559969716712
2623	1 64	1 61	1 70	1 73	0.010543875	0.001390222595541135
2624	1 64	1 61	1 73	1 76	0.00280082	0.0028571095141662122
2625	1 64	1 61	1 76	1 79	0.00078263	0.0026511653720877183
2626	1 64	1 61	1 79	1 82	0.0003161415	0.0020024733474196255
2627	1 64	1 61	1 85	1 88	0.0001862775	0.003015632785068284
2628	1 64	1 61	1 88	1 91	0.000123684	0.003497658757256334
2629	1 64	1 60	1 68	1 72	0.0418453	0.005995275111478946
2630	1 64	1 60	1 76	1 80	0.00110931	0.0018985610534059995
2631	1 64	1 60	1 80	1 84	0.000449673	0.002243749945851601
2632	1 64	1 60	1 84	1 88	0.0002910355	0.002058902317685212
2633	1 64	1 60	1 88	1 92	0.000199192	0.0034457296172676418
2634	1 64	1 59	1 69	1 74	0.0250055	0.0015492885646310583
2635	1 64	1 59	1 79	1 84	0.0007000255	0.0015875806391051717
2636	1 64	1 59	1 84	1 89	0.0004349475	0.002055975252015944
2637	1 64	1 59	1 89	1 94	0.000290693	0.0035288342678077107
2638	1 64	1 58	1 82	1 88	0.0006514184999999999	0.002006434105443216
2639	1 64	1 58	1 88	1 94	0.0004808185	0.0034839386025600732
2640	1 64	1 58	1 112	1 118	0.0001385885	0.006491838102678213
2641	1 64	1 57	1 85	1 92	0.0007099434999999999	0.0030504606211375325
2642	1 64	1 57	1 92	1 99	0.0004911890000000001	0.004080576106748937
2643	1 64	1 57	1 113	1 120	0.000181769	0.0070345546954856415
2644	1 64	1 57	1 120	1 127	0.0001479885	0.009221529849882979
2645	1 64	1 56	1 88	1 96	0.0007579315	0.003777142650446144
2646	1 64	1 56	1 96	1 104	0.000493137	0.004748411785294669
2647	1 65	1 64	1 66	1 67	0.24680200000000002	0.010148239087445313
2648	1 65	1 64	1 68	1 69	0.025662400000000002	0.012017359535689609
2649	1 65	1 64	1 70	1 71	0.00453104	0.0034035586175240706
2650	1 65	1 64	1 73	1 74	0.000909731	0.005480567372638883
2651	1 65	1 63	1 67	1 69	0.1290655	0.011732386216488543
2652	1 65	1 63	1 71	1 73	0.00912468	0.003180672319419751
2653	1 65	1 63	1 75	1 77	0.0030293	0.003019581957724564
2654	1 65	1 62	1 74	1 77	0.002710585	0.0030740260419408276
2655	1 65	1 61	1 69	1 73	0.038054199999999996	0.002925326931348681
2656	1 65	1 61	1 89	1 93	0.000510811	0.004145599514812291
2657	1 65	1 60	1 70	1 75	0.0200012	0.0012888747616560854
2658	1 65	1 60	1 80	1 85	0.001589885	0.002330055318564758
2659	1 65	1 60	1 90	1 95	0.000554365	0.0038950074585025044
2660	1 65	1 60	1 95	1 100	0.0008820325	0.004061541320296303
2661	1 65	1 59	1 95	1 101	0.000905127	0.004101981935054711
2662	1 65	1 59	1 107	1 113	0.0002144255	0.005629889447769982
2663	1 65	1 59	1 113	1 119	0.0001564885	0.006647145354216884
2664	1 65	1 58	1 79	1 86	0.00650546	0.00190986111984192
2665	1 65	1 58	1 114	1 121	0.00018841799999999998	0.007119557299277291
2666	1 65	1 58	1 121	1 128	0.000198084	0.009382347171495326
2667	1 65	1 57	1 73	1 81	0.00736753	0.002684563688112917
2668	1 65	1 57	1 89	1 97	0.00153469	0.0039015859400547692
2669	1 65	1 57	1 97	1 105	0.00051179	0.004868126698558107
2670	1 65	1 57	1 113	1 121	0.00025503099999999996	0.007155493348478617
2671	1 66	1 65	1 67	1 68	0.168916	0.017132449598954606
2672	1 66	1 65	1 68	1 69	0.0622723	0.031262673826050594
2673	1 66	1 65	1 69	1 70	0.017891400000000002	0.004807890991059255
2674	1 66	1 65	1 70	1 71	0.008519760000000001	0.008027787401242301
2675	1 66	1 65	1 73	1 74	0.00134313	0.004193385319240329
2676	1 66	1 64	1 68	1 70	0.101254	0.016981750668818428
2677	1 66	1 64	1 76	1 78	0.00364438	0.003207784273812573
2678	1 66	1 63	1 69	1 72	0.0522928	0.003070346289874233
2679	1 66	1 63	1 72	1 75	0.01673315	0.0033677324241870132
2680	1 66	1 63	1 75	1 78	0.0047428	0.0032465351369851546
2681	1 66	1 63	1 81	1 84	0.0016977099999999998	0.0024578660005603247
2682	1 66	1 63	1 84	1 87	0.000407314	0.0017460203471617367
2683	1 66	1 62	1 70	1 74	0.03259485	0.0020099624999503594
2684	1 66	1 62	1 82	1 86	0.0029511850000000003	0.0020533303184416627
2685	1 66	1 62	1 94	1 98	0.0010811800000000002	0.003971568697953826
2686	1 66	1 62	1 98	1 102	0.00017089550000000002	0.004378279478882486
2687	1 66	1 61	1 96	1 101	0.000873471	0.004296055039978115
2688	1 66	1 61	1 101	1 106	0.0001882495	0.005468974484267361
2689	1 66	1 60	1 96	1 102	0.000959976	0.004353429366661994
2690	1 66	1 60	1 102	1 108	0.00035564799999999997	0.005371513748971007
2691	1 66	1 59	1 94	1 101	0.0013275750000000001	0.004043727146653613
2692	1 66	1 59	1 115	1 122	0.0002311305	0.007457576302571237
2693	1 66	1 58	1 90	1 98	0.001643045	0.003843814128749253
2694	1 66	1 58	1 98	1 106	0.0004956895000000001	0.0048641053848873786
2695	1 66	1 58	1 106	1 114	0.0003426915	0.005721488902728674
2696	1 66	1 58	1 114	1 122	0.0002237185	0.007202474920116768
2697	1 67	1 66	1 68	1 69	0.2525225	0.028328962891684753
2698	1 67	1 66	1 69	1 70	0.05837665	0.025401050849479846
2699	1 67	1 66	1 70	1 71	0.022864549999999997	0.001423864921354531
2700	1 67	1 66	1 73	1 74	0.00298451	0.008726108020116087
2701	1 67	1 66	1 74	1 75	0.0045648600000000004	0.007061994278310868
2702	1 67	1 65	1 69	1 71	0.1020636	0.013622761425371855
2703	1 67	1 65	1 77	1 79	0.00369922	0.004637443706598706
2704	1 67	1 64	1 70	1 73	0.05644495	0.0035334260398084166
2705	1 67	1 64	1 76	1 79	0.002466795	0.004095976811375013
2706	1 67	1 63	1 71	1 75	0.036146700000000004	0.006472890519695444
2707	1 67	1 62	1 102	1 107	0.0001986925	0.005342783252178921
2708	1 67	1 62	1 107	1 112	0.000122293	0.005263638330998663
2709	1 67	1 61	1 115	1 121	0.00014692550000000001	0.007298937272356236
2710	1 67	1 60	1 81	1 88	0.004459205	0.00261296231228549
2711	1 67	1 60	1 116	1 123	0.000216017	0.007687766297725609
2712	1 67	1 59	1 99	1 107	0.0005596724999999999	0.004980082520669065
2713	1 67	1 59	1 107	1 115	0.0003222585	0.005539376521669701
2714	1 67	1 59	1 115	1 123	0.0002508295	0.007568785895270009
2715	1 68	1 67	1 69	1 70	0.213217	0.021425223077918054
2716	1 68	1 67	1 70	1 71	0.063043	0.03991668885734175
2717	1 68	1 67	1 71	1 72	0.0187181	0.008672640788394663
2718	1 68	1 67	1 72	1 73	0.010516399999999999	0.008231369757320686
2719	1 68	1 67	1 73	1 74	0.00433058	0.0040340222529757705
2720	1 68	1 67	1 74	1 75	0.003222795	0.003546350852143248
2721	1 68	1 67	1 75	1 76	0.0013317749999999999	0.0016289656776016248
2722	1 68	1 66	1 70	1 72	0.110009	0.020953783445988028
2723	1 68	1 66	1 72	1 74	0.025608449999999998	0.0018701242836850155
2724	1 68	1 66	1 74	1 76	0.0102437	0.0015239940640484275
2725	1 68	1 65	1 71	1 74	0.05855075	0.0031161708077122384
2726	1 68	1 63	1 103	1 108	0.00021541749999999998	0.004702707891688511
2727	1 68	1 62	1 116	1 122	0.0001480945	0.007134138628784403
2728	1 68	1 61	1 103	1 110	0.00040784549999999995	0.005007786572180281
2729	1 68	1 60	1 100	1 108	0.0006091165	0.004957456394980592
2730	1 69	1 68	1 70	1 71	0.25337149999999997	0.07219495904659531
2731	1 69	1 68	1 71	1 72	0.05175175	0.004480132503593412
2732	1 69	1 68	1 72	1 73	0.0254496	0.005574492553388129
2733	1 69	1 68	1 73	1 74	0.009236194999999999	0.009471438606335108
2734	1 69	1 68	1 74	1 75	0.0029414899999999997	0.009130327623533371
2735	1 69	1 68	1 75	1 76	0.00181787	0.00989205515669671
2736	1 69	1 68	1 76	1 77	0.006501245	0.0062596791659630495
2737	1 69	1 67	1 71	1 73	0.11305799999999999	0.005241011173380842
2738	1 69	1 67	1 73	1 75	0.018789649999999998	0.004659513106848005
2739	1 69	1 67	1 75	1 77	0.00999914	0.004101155809497357
2740	1 69	1 66	1 72	1 75	0.0651801	0.00483874202478903
2741	1 69	1 66	1 78	1 81	0.0016120050000000001	0.0025916990176768837
2742	1 69	1 66	1 81	1 84	0.0013099750000000001	0.0023425021083957063
2743	1 69	1 65	1 73	1 77	0.04420565	0.005407789905108152
2744	1 69	1 65	1 85	1 89	0.003590835	0.002861889776851069
2745	1 69	1 65	1 97	1 101	0.0001750405	0.0036738984878639394
2746	1 69	1 64	1 84	1 89	0.0007199204999999999	0.0023078695735464227
2747	1 69	1 64	1 94	1 99	0.0005507464999999999	0.003734426860697267
2748	1 69	1 63	1 105	1 111	0.00031569599999999997	0.004901492920352263
2749	1 69	1 63	1 111	1 117	0.000183692	0.0055802701420360964
2750	1 69	1 63	1 117	1 123	0.000163899	0.007525743194931003
2751	1 69	1 62	1 90	1 97	0.00090679	0.003569777539645802
2752	1 69	1 62	1 97	1 104	0.000447423	0.004249492704912949
2753	1 69	1 62	1 104	1 111	0.000337376	0.005071807743692699
2754	1 69	1 62	1 118	1 125	0.000176117	0.008054945371153654
2755	1 69	1 61	1 85	1 93	0.00332951	0.0033130682978841624
